quad	lat	lon	yr	mo	day	time	ship_code	#groups	data type	cruise	station												
7	3945	7356	63	1	18	170	31BQ	5	3	7671	17	0	470	5	480	10	530	15	620	20	620
7	3945	7356	63	1	19	170	31BQ	5	3	7671	18	0	530	5	530	10	540	15	550	20	550
7	3945	7356	63	1	20	170	31BQ	5	3	7671	19	0	430	5	440	10	490	15	530	20	560
7	3945	7356	63	1	21	190	31BQ	5	3	7671	20	0	490	5	490	10	490	15	500	20	500
7	3945	7356	63	1	22	170	31BQ	5	3	7671	21	0	400	5	420	10	430	15	430	20	430
7	3945	7356	63	1	23	170	31BQ	5	3	7671	22	0	400	5	400	10	400	15	400	20	420
7	3945	7356	63	1	25	170	31BQ	5	3	7671	23	0	290	5	290	10	290	15	300	20	320
7	3945	7356	63	1	26	170	31BQ	5	3	7671	24	0	330	5	330	10	330	15	330	20	330
7	3945	7356	63	1	27	170	31BQ	5	3	7671	25	0	330	5	340	10	340	15	350	20	360
7	3945	7356	63	1	29	170	31BQ	5	3	7671	27	0	230	5	220	10	220	15	230	20	230
7	3945	7356	63	1	30	170	31BQ	5	3	7671	28	0	330	5	330	10	330	15	340	20	370
7	3945	7356	63	1	31	170	31BQ	4	3	7671	29	0	320	5	320	10	320	15	330		
7	3946	7356	64	1	2	170	31BQ	5	3	7683	1	0	390	5	390	10	390	15	390	20	420
7	3946	7356	64	1	4	170	31BQ	5	3	7683	3	0	400	5	390	10	390	15	390	20	400
7	3946	7356	64	1	6	170	31BQ	5	3	7683	5	0	360	5	360	10	370	15	370	20	400
7	3946	7356	64	1	8	170	31BQ	5	3	7683	7	0	490	5	490	10	490	15	490	20	490
7	3946	7356	64	1	11	170	31BQ	4	3	7683	10	0	320	5	310	10	350	15	380		
7	3946	7356	64	1	15	170	31BQ	5	3	7683	11	0	550	5	550	10	550	15	550	20	590
7	3946	7356	64	1	16	170	31BQ	5	3	7683	12	0	440	5	430	10	450	15	500	20	540
7	3946	7356	64	1	17	170	31BQ	5	3	7683	13	0	340	5	330	10	370	15	450	20	460
7	3946	7356	64	1	18	170	31BQ	5	3	7683	14	0	460	5	390	10	430	15	500	20	500
7	3946	7356	64	1	20	170	31BQ	5	3	7683	16	0	470	5	460	10	460	15	480	20	500
7	3946	7356	64	1	22	170	31BQ	5	3	7683	18	0	480	5	460	10	450	15	480	20	480
7	3946	7356	64	1	23	170	31BQ	4	3	7683	19	0	460	5	460	10	450	15	450		
7	3946	7356	64	1	24	170	31BQ	4	3	7683	20	0	430	5	410	10	400	15	390		
7	3946	7356	64	1	26	170	31BQ	4	3	7683	22	0	490	5	490	10	490	15	490		
7	3946	7356	64	1	27	170	31BQ	5	3	7683	23	0	490	5	470	10	470	15	480	20	480
7	3946	7356	64	1	28	170	31BQ	5	3	7683	24	0	390	5	380	10	390	15	390	20	400
7	3946	7356	64	1	29	170	31BQ	5	3	7683	25	0	380	5	370	10	370	15	360	20	370
7	3946	7356	64	1	30	170	31BQ	5	3	7683	26	0	340	5	330	10	340	15	340	20	340
7	3945	7356	65	1	1	170	31BQ	5	3	7695	1	0	660	5	660	10	660	15	660	20	650
7	3945	7356	65	1	2	170	31BQ	5	3	7695	2	0	660	5	660	10	660	15	660	20	650
7	3945	7356	65	1	4	170	31BQ	4	3	7695	4	0	610	5	600	10	600	15	610		
7	3945	7356	65	1	6	170	31BQ	4	3	7695	6	0	550	5	520	10	520	15	520		
7	3945	7356	65	1	7	170	31BQ	3	3	7695	7	0	550	5	510	10	510				
7	3945	7356	65	1	9	170	31BQ	5	3	7695	9	0	510	5	510	10	520	15	520	20	520
7	3945	7356	65	1	11	170	31BQ	5	3	7695	11	0	600	5	600	10	600	15	600	20	600
7	3945	7356	65	1	13	170	31BQ	5	3	7695	13	0	510	5	510	10	550	15	570	20	580
7	3945	7356	65	1	14	170	31BQ	4	3	7695	14	0	500	5	500	10	500	15	400		
