quad	lat	lon	yr	mo	day	time	ship_code	#groups	data type	cruise	station														
7	4220	7045	69	6	19	140	312B	6	3	9470	19	0	1490	5	1430	10	1210	15	950	20	710	25	700		
7	4220	7045	69	6	20	140	312B	6	3	9470	20	0	1530	5	1250	10	930	15	730	20	710	25	700		
7	4220	7045	69	6	21	140	312B	6	3	9470	21	0	1630	5	1350	10	1090	15	770	20	700	25	680		
7	4220	7045	69	6	22	140	312B	6	3	9470	22	0	1750	5	1500	10	1010	15	790	20	730	25	680		
7	4220	7045	69	6	23	140	312B	6	3	9470	23	0	1740	5	1600	10	1040	15	850	20	760	25	720		
7	4220	7045	69	6	25	140	312B	6	3	9470	25	0	1630	5	1550	10	1390	15	960	20	810	25	760		
7	4220	7045	69	6	26	140	312B	7	3	9470	26	0	1730	5	1670	10	1620	15	1250	20	830	25	770	30	780
7	4220	7045	69	6	27	140	312B	7	3	9470	27	0	1800	5	1750	10	1230	15	1050	20	830	25	780	30	770
7	4220	7045	69	6	28	140	312B	7	3	9470	28	0	1810	5	1650	10	1430	15	950	20	790	25	750	30	730
7	4220	7045	69	6	29	140	312B	7	3	9470	29	0	1900	5	1710	10	1300	15	1000	20	770	25	750	30	730
7	4220	7045	69	6	30	140	312B	7	3	9470	30	0	1900	5	1800	10	1290	15	1020	20	830	25	750	30	720
7	4220	7045	69	7	1	140	312B	6	3	9481	1	0	1890	5	1800	10	1500	15	1000	20	880	25	690		
7	4220	7045	69	7	2	140	312B	6	3	9481	2	0	1840	5	1840	10	1620	15	1450	20	860	25	780		
7	4220	7045	69	7	4	140	312B	6	3	9481	4	0	1930	5	1890	10	1700	15	1350	20	1030	25	780		
7	4220	7045	69	7	5	140	312B	6	3	9481	5	0	1860	5	1840	10	1550	15	1110	20	930	25	760		
7	4220	7045	69	7	6	140	312B	6	3	9481	6	0	1770	5	1730	10	1600	15	1000	20	820	25	760		
7	4220	7045	69	7	7	140	312B	6	3	9481	7	0	1820	5	1800	10	1700	15	1290	20	940	25	820		
7	4220	7045	69	7	8	140	312B	7	3	9481	8	0	1770	5	1750	10	1720	15	1090	20	910	25	790	30	770
7	4220	7045	69	7	9	140	312B	7	3	9481	9	0	1830	5	1690	10	1520	15	1030	20	830	25	790	30	790
7	4220	7045	69	7	10	140	312B	7	3	9481	10	0	1800	5	1730	10	1500	15	1500	20	800	25	780	30	760
7	4220	7045	69	7	11	140	312B	7	3	9481	11	0	1780	5	1700	10	1350	15	880	20	750	25	740	30	730
7	4220	7045	69	7	12	140	312B	4	3	9481	12	0	1710	5	1680	10	1630	15	980						
7	4220	7045	69	7	13	140	312B	5	3	9481	13	0	1770	5	1730	10	1630	15	1080	20	880				
7	4220	7045	69	7	14	140	312B	6	3	9481	14	0	1820	5	1790	10	1630	15	1250	20	880	25	820		
7	4220	7045	69	7	15	140	312B	5	3	9481	15	0	1770	5	1660	10	1550	15	1230	20	770				
7	4220	7045	69	7	16	140	312B	5	3	9481	16	0	1730	5	1650	10	1360	15	980	20	730				
7	4220	7045	69	7	17	140	312B	6	3	9481	17	0	1830	5	1800	10	1470	15	1080	20	790	25	700		
7	4220	7045	69	7	18	140	312B	4	3	9481	18	0	1930	5	1740	10	1630	15	1090						
7	4220	7045	69	7	19	140	312B	3	3	9481	19	0	1920	5	1720	10	1580								
7	4220	7045	69	7	20	140	312B	5	3	9481	20	0	1970	5	1920	10	1570	15	1140	20	810				
7	4220	7045	69	7	21	140	312B	6	3	9481	21	0	1850	5	1820	10	1620	15	1400	20	890	25	780		
7	4220	7045	69	7	22	140	312B	6	3	9481	22	0	1840	5	1800	10	1700	15	1200	20	790	25	770		
7	4220	7045	69	7	23	140	312B	6	3	9481	23	0	1840	5	1790	10	1740	15	1310	20	800	25	750		
7	4220	7045	69	7	24	140	312B	7	3	9481	24	0	1830	5	1820	10	1750	15	1450	20	830	25	770	30	740
7	4220	7045	69	7	25	140	312B	7	3	9481	25	0	1840	5	1830	10	1700	15	1120	20	830	25	810	30	800
7	4220	7045	69	7	26	140	312B	7	3	9481	26	0	1830	5	1820	10	1750	15	1380	20	960	25	800	30	730
7	4220	7045	69	7	27	140	312B	7	3	9481	27	0	1860	5	1860	10	1860	15	1420	20	1050	25	830	30	840
7	4220	7045	69	7	28	140	312B	7	3	9481	28	0	1810	5	1800	10	1680	15	1280	20	930	25	800	30	800
7	4220	7045	69	7	29	140	312B	7	3	9481	29	0	1140	5	1140	10	1140	15	1140	20	950	25	780	30	770
7	4220	7045	69	7	30	140	312B	7	3	9481	30	0	1830	5	1790	10	1420	15	1150	20	1000	25	750	30	740
7	4220	7045	69	7	31	140	312B	6	3	9481	31	0	1920	5	1570	10	1400	15	920	20	820	25	750		
7	4220	7045	69	8	1	140	312B	6	3	9495	1	0	1940	5	1790	10	1520	15	1150	20	920	25	840		
7	4220	7045	69	8	2	140	312B	5	3	9495	2	0	1920	5	1810	10	1800	15	1500	20	940				
7	4220	7045	69	8	3	140	312B	5	3	9495	3	0	1800	5	1590	10	1540	15	1020	20	900				
7	4220	7045	69	8	4	140	312B	6	3	9495	4	0	2000	5	1700	10	1420	15	1000	20	880	25	880		
7	4220	7045	69	8	5	140	312B	6	3	9495	5	0	1840	5	1710	10	1420	15	1150	20	1000	25	850		
7	4220	7045	69	8	6	140	312B	6	3	9495	6	0	1850	5	1520	10	1280	15	1070	20	1000	25	870		
7	4220	7045	69	8	7	140	312B	6	3	9495	7	0	1940	5	1730	10	1600	15	1150	20	1020	25	870		
7	4220	7045	69	8	8	140	312B	4	3	9495	8	0	1980	5	1610	10	1500	15	1220						
7	4220	7045	69	8	9	140	312B	6	3	9495	9	0	1830	5	1790	10	1650	15	1150	20	1120	25	990		
7	4220	7045	69	8	10	140	312B	6	3	9495	10	0	1990	5	1940	10	1800	15	1130	20	1030	25	1010		
7	4220	7045	69	8	11	140	312B	5	3	9495	11	0	1990	5	1820	10	1400	15	1130	20	1090				
7	4220	7045	69	8	12	140	312B	5	3	9495	12	0	1650	5	1650	10	1330	15	1230	20	1110				
7	4220	7045	69	8	13	140	312B	6	3	9495	13	0	2090	5	1850	10	1850	15	1190	20	1120	25	1040		
7	4220	7045	69	8	14	140	312B	6	3	9495	14	0	2100	5	2020	10	1440	15	1130	20	1050	25	1000		
7	4220	7045	69	8	15	140	312B	6	3	9495	15	0	2120	5	1990	10	1350	15	1150	20	1080	25	1000		
7	4220	7045	69	8	16	140	312B	6	3	9495	16	0	2110	5	1800	10	1340	15	1200	20	1100	25	1080		
7	4220	7045	69	8	17	140	312B	6	3	9495	17	0	1900	5	1750	10	1330	15	1210	20	1100	25	990		
7	4220	7045	69	8	18	140	312B	6	3	9495	18	0	1900	5	1650	10	1320	15	1200	20	1090	25	1020		
7	4220	7045	69	8	19	140	312B	6	3	9495	19	0	1980	5	1600	10	1260	15	1180	20	1100	25	1000		
7	4220	7045	69	8	20	140	312B	6	3	9495	20	0	1730	5	1620	10	1250	15	1090	20	980	25	880		
7	4220	7045	69	8	21	140	312B	6	3	9495	21	0	1720	5	1710	10	1230	15	1070	20	990	25	920		
7	4220	7045	69	8	22	140	312B	6	3	9495	22	0	1690	5	1400	10	1020	15	990	20	980	25	930		
7	4220	7045	69	8	23	140	312B	6	3	9495	23	0	1700	5	1670	10	1350	15	1100	20	960	25	920		
7	4220	7045	69	8	24	140	312B	6	3	9495	24	0	1730	5	1650	10	1180	15	1050	20	920	25	920		
7	4220	7045	69	8	25	140	312B	5	3	9495	25	0	1830	5	1600	10	1270	15	1100	20	1000				
7	4220	7045	69	8	26	140	312B	6	3	9495	26	0	1730	5	1390	10	1220	15	1030	20	990	25	990		
7	4220	7045	69	8	27	140	312B	6	3	9495	27	0	1790	5	1790	10	1780	15	1520	20	1270	25	930		
7	4220	7045	69	8	28	140	312B	7	3	9495	28	0	1730	5	1720	10	1600	15	1140	20	960	25	900	30	900
7	4220	7045	69	8	29	140	312B	7	3	9495	29	0	1800	5	1790	10	1690	15	1110	20	1000	25	920	30	830
7	4220	7045	69	8	30	140	312B	7	3	9495	30	0	1800	5	1730	10	1500	15	1250	20	1030	25	910	30	850
7	4220	7045	69	8	31	140	312B	7	3	9495	31	0	1670	5	1620	10	1550	15	1000	20	930	25	880	30	850
7	4220	7045	69	9	1	140	312B	6	3	9496	1	0	1800	5	1740	10	1560	15	1000	20	920	25	890		
7	4220	7045	69	9	3	140	312B	6	3	9496	3	0	1840	5	1710	10	1530	15	1130	20	920	25	890		
7	4220	7045	69	9	4	140	312B	5	3	9496	4	0	1860	5	1810	10	1510	15	1000	20	920				
7	4220	7045	69	9	5	140	312B	6	3	9496	5	0	1900	5	1880	10	1600	15	1150	20	930	25	900		
7	4220	7045	69	9	8	140	312B	7	3	9496	7	0	1780	5	1780	10	1770	15	1770	20	1760	25	1730	30	1680
7	4220	7045	69	9	12	140	312B	6	3	9496	10	0	1790	5	1780	10	1620	15	1260	20	1150	25	1110		
7	4220	7045	69	9	13	140	312B	7	3	9496	11	0	1690	5	1670	10	1680	15	1620	20	1360	25	1070	30	970
7	4220	7045	69	9	14	140	312B	6	3	9496	12	0	1670	5	1640	10	1630	15	1630	20	1620	25	1100		
7	4220	7045	69	9	15	140	312B	8	3	9496	13	0	1670	5	1680	10	1630	15	1530	20	1350	25	1010	30	890  35 830
7	4220	7045	69	9	16	140	312B	6	3	9496	14	0	1780	5	1750	10	1690	15	1590	20	1300	25	1020		
7	4220	7045	69	9	19	140	312B	5	3	9496	16	0	1630	5	1640	10	1620	15	1590	20	1300				
7	4220	7045	69	9	20	140	312B	5	3	9496	17	0	1590	5	1610	10	1610	15	1600	20	1370				
7	4220	7045	69	9	21	140	312B	5	3	9496	18	0	1690	5	1670	10	1680	15	1680	20	1400				
7	4220	7045	69	9	22	140	312B	5	3	9496	19	0	1700	5	1680	10	1680	15	1600	20	1200				
7	4220	7045	69	9	24	140	312B	6	3	9496	21	0	1630	5	1630	10	1630	15	1590	20	1400	25	1110		
7	4220	7045	69	9	25	140	312B	7	3	9496	22	0	1640	5	1630	10	1630	15	1630	20	1410	25	1070	30	1000
7	4220	7045	69	9	26	140	312B	6	3	9496	23	0	1620	5	1620	10	1600	15	1500	20	1350	25	1090		
7	4220	7045	69	9	27	140	312B	5	3	9496	24	0	1600	5	1600	10	1600	15	1580	20	1420				
7	4220	7045	69	9	28	140	312B	5	3	9496	25	0	1570	5	1580	10	1580	15	1580	20	1520				
7	4220	7045	69	9	29	140	312B	5	3	9496	26	0	1600	5	1600	10	1610	15	1610	20	1460				
7	4220	7045	69	9	30	140	312B	7	3	9496	27	0	1610	5	1600	10	1590	15	1550	20	1300	25	1160	30	1070
7	4220	7045	69	10	1	140	312B	7	3	27016	1	0	1570	5	1570	10	1570	15	1560	20	1330	25	1160	30	1080
7	4220	7045	69	10	2	140	312B	7	3	27016	2	0	1590	5	1570	10	1560	15	1530	20	1320	25	1120	30	1070
7	4220	7045	69	10	3	140	312B	7	3	27016	3	0	1580	5	1570	10	1570	15	1500	20	1310	25	1060	30	1040
7	4220	7045	69	10	4	140	312B	7	3	27016	4	0	1550	5	1540	10	1540	15	1540	20	1470	25	1160	30	1070
7	4220	7045	69	10	5	140	312B	7	3	27016	5	0	1500	5	1500	10	1500	15	1500	20	1400	25	1260	30	1130
7	4220	7045	69	10	6	140	312B	7	3	27016	6	0	1490	5	1490	10	1480	15	1470	20	1470	25	1260	30	1210
7	4220	7045	69	10	7	140	312B	7	3	27016	7	0	1500	5	1490	10	1490	15	1480	20	1440	25	1270	30	1180
7	4220	7045	69	10	8	140	312B	7	3	27016	8	0	1530	5	1520	10	1510	15	1430	20	1380	25	1210	30	1140
7	4220	7045	69	10	9	140	312B	7	3	27016	9	0	1550	5	1530	10	1480	15	1450	20	1370	25	1270	30	1100
7	4220	7045	69	10	10	140	312B	7	3	27016	10	0	1510	5	1500	10	1430	15	1370	20	1330	25	1190	30	970
7	4220	7045	69	10	11	140	312B	4	3	27016	11	0	1510	5	1510	10	1460	15	1330						
7	4220	7045	69	10	12	140	312B	7	3	27016	12	0	1510	5	1510	10	1490	15	1300	20	1200	25	1120	30	1050
7	4220	7045	69	10	13	140	312B	7	3	27016	13	0	1500	5	1500	10	1500	15	1400	20	1280	25	1030	30	1000
7	4220	7045	69	10	14	140	312B	7	3	27016	14	0	1500	5	1490	10	1500	15	1490	20	1110	25	1050	30	990
7	4220	7045	69	10	15	140	312B	6	3	27016	15	0	1400	5	1420	10	1420	15	1420	20	1410	25	1080		
7	4220	7045	69	10	16	140	312B	6	3	27016	16	0	1430	5	1430	10	1430	15	1300	20	1120	25	1020		
7	4220	7045	69	10	17	140	312B	6	3	27016	17	0	1410	5	1400	10	1400	15	1400	20	1110	25	1020		
7	4220	7045	69	10	18	140	312B	6	3	27016	18	0	1380	5	1370	10	1370	15	1360	20	1110	25	1010		
7	4220	7045	69	10	19	140	312B	6	3	27016	19	0	1310	5	1310	10	1310	15	1210	20	980	25	930		
7	4220	7045	69	10	20	140	312B	7	3	27016	20	0	1360	5	1340	10	1340	15	1320	20	1220	25	1080	30	990
7	4220	7045	69	10	22	140	312B	7	3	27016	21	0	1290	5	1290	10	1300	15	1300	20	1280	25	1010	30	900
7	4220	7045	69	10	24	140	312B	6	3	27016	22	0	1070	5	1070	10	1070	15	1070	20	1040	25	1030		
7	4220	7045	69	10	25	150	312B	7	3	27016	23	0	1040	5	1040	10	1040	15	1040	20	1040	25	1030	30	970
7	4220	7045	69	10	26	150	312B	6	3	27016	24	0	1070	5	1060	10	1050	15	1040	20	1040	25	1030		
7	4220	7045	69	10	27	150	312B	7	3	27016	25	0	1030	5	1030	10	1030	15	1020	20	1010	25	1010	30	1000
7	4220	7045	69	10	28	150	312B	6	3	27016	26	0	1070	5	1070	10	1070	15	1070	20	1070	25	1030		
7	4220	7045	69	10	29	150	312B	6	3	27016	27	0	1070	5	1070	10	1070	15	1070	20	1070	25	1060		
7	4220	7045	69	10	30	150	312B	6	3	27016	28	0	1040	5	1050	10	1050	15	1050	20	1050	25	1040		
7	4220	7045	69	10	31	150	312B	6	3	27016	29	0	1030	5	1030	10	1030	15	1030	20	1030	25	1050		
7	4220	7045	69	11	1	150	312B	6	3	27017	1	0	1040	5	1040	10	1050	15	1060	20	1070	25	1080		
7	4220	7045	69	11	3	150	312B	6	3	27017	3	0	1090	5	1090	10	1090	15	1090	20	1090	25	1080		
7	4220	7045	69	11	6	150	312B	7	3	27017	6	0	1090	5	1090	10	1090	15	1090	20	1080	25	1030	30	1030
7	4220	7045	69	11	7	150	312B	7	3	27017	7	0	1090	5	1090	10	1090	15	1090	20	1090	25	1050	30	1030
7	4220	7045	69	11	8	150	312B	7	3	27017	8	0	1100	5	1090	10	1090	15	1090	20	1080	25	1060	30	1070
7	4220	7045	69	11	9	150	312B	7	3	27017	9	0	1090	5	1090	10	1090	15	1090	20	1090	25	1080	30	1070
7	4200	7045	69	11	12	150	312B	7	3	27017	10	0	1040	5	1030	10	1030	15	1030	20	1030	25	1030	30	1030
7	4220	7045	69	11	13	150	312B	6	3	27017	11	0	1050	5	1050	10	1050	15	1050	20	1050	25	1050		
7	4220	7045	69	11	15	150	312B	7	3	27017	12	0	1040	5	1050	10	1050	15	1050	20	1050	25	1040	30	1040
7	4220	7045	69	11	16	150	312B	7	3	27017	13	0	1010	5	1010	10	1020	15	1030	20	1040	25	1040	30	1040
7	4220	7045	69	11	17	150	312B	6	3	27017	14	0	1000	5	990	10	1000	15	1010	20	1010	25	1030		
7	4220	7045	69	11	18	150	312B	7	3	27017	15	0	970	5	980	10	990	15	1010	20	1020	25	1020	30	1020
7	4220	7045	69	11	19	150	312B	7	3	27017	16	0	970	5	970	10	1010	15	1030	20	1040	25	1030	30	1030
7	4220	7045	69	11	20	150	312B	7	3	27017	17	0	940	5	940	10	940	15	940	20	960	25	970	30	980
7	4220	7045	69	11	22	150	312B	7	3	27017	19	0	890	5	890	10	890	15	890	20	890	25	890	30	890
7	4220	7045	69	11	23	150	312B	7	3	27017	20	0	880	5	880	10	880	15	880	20	890	25	900	30	900
7	4220	7045	69	11	24	150	312B	7	3	27017	21	0	850	5	860	10	870	15	870	20	870	25	880	30	890
7	4220	7045	69	11	26	150	312B	7	3	27017	23	0	810	5	820	10	830	15	840	20	870	25	880	30	890
7	4220	7045	69	11	27	150	312B	7	3	27017	24	0	830	5	830	10	830	15	830	20	830	25	850	30	900
7	4220	7045	69	11	28	150	312B	6	3	27017	25	0	810	5	810	10	810	15	820	20	820	25	860		
7	4220	7045	69	11	29	150	312B	7	3	27017	26	0	770	5	780	10	790	15	800	20	870	25	910	30	910
7	4220	7045	69	11	30	150	312B	7	3	27017	27	0	730	5	730	10	730	15	740	20	830	25	890	30	890
7	4220	7045	69	12	1	150	312B	7	3	27020	1	0	750	5	780	10	810	15	820	20	910	25	930	30	930
7	4220	7045	69	12	2	150	312B	6	3	27020	2	0	800	5	790	10	800	15	800	20	810	25	810		
7	4220	7045	69	12	3	150	312B	6	3	27020	3	0	790	5	800	10	800	15	800	20	820	25	830		
7	4220	7045	69	12	4	150	312B	6	3	27020	4	0	800	5	820	10	820	15	830	20	830	25	830		
7	4220	7045	69	12	5	150	312B	6	3	27020	5	0	800	5	790	10	790	15	790	20	800	25	800		
7	4220	7045	69	12	6	150	312B	6	3	27020	6	0	810	5	810	10	810	15	810	20	810	25	810		
7	4220	7045	69	12	7	150	312B	6	3	27020	7	0	750	5	750	10	750	15	750	20	750	25	750		
7	4220	7045	69	12	8	150	312B	7	3	27020	8	0	790	5	790	10	790	15	790	20	790	25	790	30	790
7	4220	7045	69	12	9	150	312B	6	3	27020	9	0	750	5	760	10	760	15	760	20	760	25	760		
7	4220	7045	69	12	10	150	312B	6	3	27020	10	0	790	5	790	10	790	15	790	20	790	25	790		
7	4220	7045	69	12	13	150	312B	6	3	27020	12	0	680	5	680	10	680	15	680	20	690	25	710		
7	4220	7045	69	12	14	150	312B	6	3	27020	13	0	690	5	690	10	690	15	690	20	700	25	720		
7	4220	7045	69	12	16	150	312B	6	3	27020	14	0	700	5	710	10	710	15	710	20	710	25	710		
7	4220	7045	69	12	18	150	312B	6	3	27020	16	0	700	5	700	10	700	15	700	20	700	25	700		
7	4220	7045	69	12	19	150	312B	7	3	27020	17	0	690	5	690	10	700	15	700	20	700	25	700	30	700
7	4220	7045	69	12	20	150	312B	6	3	27020	18	0	610	5	610	10	620	15	660	20	670	25	670		
7	4220	7045	69	12	21	150	312B	7	3	27020	19	0	590	5	590	10	590	15	590	20	600	25	670	30	680
7	4220	7045	69	12	22	150	312B	6	3	27020	20	0	590	5	590	10	590	15	600	20	660	25	670		
7	4220	7045	69	12	23	150	312B	6	3	27020	21	0	590	5	590	10	590	15	590	20	590	25	600		
7	4220	7045	69	12	24	150	312B	7	3	27020	22	0	570	5	570	10	580	15	580	20	580	25	580	30	580
7	4220	7045	69	12	27	150	312B	6	3	27020	24	0	530	5	540	10	540	15	550	20	550	25	520		
7	4220	7045	69	12	28	150	312B	4	3	27020	25	0	490	5	490	10	490	15	490						
7	4220	7045	69	12	29	150	312B	6	3	27020	26	0	510	5	510	10	510	15	510	20	510	25	490		
7	4220	7045	69	12	30	150	312B	6	3	27020	27	0	510	5	510	10	510	15	510	20	520	25	560		
7	4220	7045	69	12	31	150	312B	6	3	27020	28	0	490	5	490	10	490	15	490	20	490	25	490		
7	4220	7045	69	12	99	150	312B	7	3	27020	11	0	710	5	710	10	710	15	710	20	720	25	750	30	760
7	4220	7045	70	1	1	150	312B	6	3	27025	1	0	540	5	540	10	540	15	540	20	540	25	540		
7	4220	7045	70	1	2	150	312B	6	3	27025	2	0	530	5	530	10	530	15	530	20	530	25	530		
7	4220	7045	70	1	3	150	312B	6	3	27025	3	0	500	5	500	10	500	15	500	20	500	25	500		
7	4220	7045	70	1	4	150	312B	7	3	27025	4	0	470	5	470	10	480	15	480	20	480	25	480	30	480
7	4220	7045	70	1	5	150	312B	7	3	27025	5	0	450	5	450	10	450	15	460	20	480	25	490	30	510
7	4220	7045	70	1	6	150	312B	7	3	27025	6	0	460	5	450	10	460	15	470	20	480	25	510	30	510
7	4220	7045	70	1	9	150	312B	6	3	27025	9	0	420	5	470	10	490	15	500	20	510	25	520		
7	4220	7045	70	1	12	150	312B	6	3	27025	12	0	310	5	310	10	310	15	310	20	310	25	310		
7	4220	7045	70	1	17	150	312B	5	3	27025	16	0	340	5	340	10	340	15	340	20	340				
7	4220	7045	70	1	23	150	312B	6	3	27025	19	0	240	5	240	10	240	15	240	20	270	25	290		
7	4220	7045	70	1	24	150	312B	7	3	27025	20	0	260	5	260	10	260	15	260	20	270	25	270	30	250
7	4220	7045	70	1	25	150	312B	6	3	27025	21	0	190	5	190	10	200	15	200	20	200	25	200		
7	4220	7045	70	1	26	150	312B	7	3	27025	22	0	190	5	190	10	190	15	200	20	200	25	200	30	200
7	4220	7045	70	1	27	150	312B	6	3	27025	23	0	190	5	190	10	190	15	190	20	200	25	200		
7	4220	7045	70	1	28	150	312B	6	3	27025	24	0	200	5	200	10	200	15	210	20	210	25	210		
7	4220	7045	70	1	29	150	312B	6	3	27025	25	0	200	5	200	10	200	15	200	20	200	25	210		
7	4220	7045	70	1	30	150	312B	6	3	27025	26	0	200	5	190	10	190	15	190	20	200	25	200		
7	4220	7045	70	1	31	150	312B	6	3	27025	27	0	220	5	220	10	220	15	220	20	220	25	220		
7	4220	7045	70	2	1	150	312B	6	3	27038	1	0	230	5	230	10	230	15	230	20	240	25	260		
7	4220	7045	70	2	2	150	312B	6	3	27038	2	0	280	5	280	10	280	15	290	20	320	25	320		
7	4220	7045	70	2	5	150	312B	7	3	27038	4	0	220	5	220	10	230	15	230	20	230	25	240	30	240
7	4220	7045	70	2	6	150	312B	7	3	27038	5	0	230	5	230	10	250	15	250	20	250	25	260	30	260
7	4220	7045	70	2	7	150	312B	7	3	27038	6	0	240	5	240	10	240	15	240	20	240	25	250	30	260
7	4220	7045	70	2	8	150	312B	6	3	27038	7	0	200	5	260	10	270	15	270	20	300	25	330		
7	4220	7045	70	2	9	150	312B	6	3	27038	8	0	180	5	250	10	250	15	260	20	280	25	370		
7	4220	7045	70	2	10	150	312B	7	3	27038	9	0	200	5	210	10	280	15	290	20	300	25	320	30	320
7	4220	7045	70	2	13	150	312B	6	3	27038	10	0	210	5	210	10	230	15	260	20	280	25	290		
7	4220	7045	70	2	14	150	312B	6	3	27038	11	0	200	5	200	10	210	15	210	20	210	25	230		
7	4220	7045	70	2	16	150	312B	6	3	27038	12	0	180	5	180	10	180	15	220	20	260	25	280		
7	4220	7045	70	2	17	150	312B	5	3	27038	13	0	300	5	300	10	320	15	340	20	350				
7	4220	7045	70	2	18	150	312B	7	3	27038	14	0	290	5	290	10	290	15	300	20	310	25	320	30	340
7	4220	7045	70	2	19	150	312B	7	3	27038	15	0	290	5	290	10	320	15	360	20	390	25	390	30	390
7	4220	7045	70	2	20	150	312B	6	3	27038	16	0	310	5	320	10	320	15	320	20	330	25	360		
7	4220	7045	70	2	21	150	312B	6	3	27038	17	0	300	5	320	10	320	15	320	20	330	25	330		
7	4220	7045	70	2	22	150	312B	6	3	27038	18	0	300	5	300	10	300	15	300	20	300	25	330		
7	4220	7045	70	2	25	150	312B	6	3	27038	20	0	320	5	320	10	320	15	330	20	340	25	380		
7	4220	7045	70	2	27	150	312B	5	3	27038	22	0	310	5	310	10	310	15	310	20	320				
7	4220	7045	70	3	1	150	312B	6	3	27059	1	0	190	5	190	10	190	15	190	20	210	25	250		
7	4220	7045	70	3	3	150	312B	4	3	27059	3	0	200	5	190	10	190	15	190						
7	4220	7045	70	3	4	150	312B	7	3	27059	4	0	190	5	190	10	190	15	190	20	180	25	200	30	230
7	4220	7045	70	3	5	150	312B	7	3	27059	5	0	180	5	180	10	180	15	180	20	180	25	220	30	230
7	4220	7045	70	3	6	150	312B	7	3	27059	6	0	200	5	200	10	200	15	200	20	200	25	230	30	260
7	4220	7045	70	3	7	150	312B	6	3	27059	7	0	220	5	220	10	210	15	200	20	200	25	210		
7	4220	7045	70	3	8	150	312B	6	3	27059	8	0	210	5	210	10	210	15	210	20	210	25	230		
7	4220	7045	70	3	9	150	312B	5	3	27059	9	0	220	5	220	10	220	15	210	20	200		
7	4220	7045	70	3	10	150	312B	6	3	27059	10	0	220	5	220	10	220	15	220	20	220	25	220
7	4220	7045	70	3	11	150	312B	6	3	27059	11	0	210	5	210	10	210	15	210	20	210	25	210
7	4220	7045	70	3	12	150	312B	6	3	27059	12	0	220	5	220	10	210	15	220	20	220	25	230
7	4220	7045	70	3	13	150	312B	6	3	27059	13	0	250	5	250	10	250	15	250	20	250	25	250
7	4220	7045	70	3	15	150	312B	6	3	27059	14	0	230	5	230	10	230	15	230	20	230	25	270
7	4220	7045	70	3	16	150	312B	6	3	27059	15	0	230	5	230	10	230	15	230	20	230	25	240
7	4220	7045	70	3	18	150	312B	6	3	27059	16	0	250	5	240	10	250	15	260	20	270	25	270
7	4220	7045	70	3	20	150	312B	6	3	27059	18	0	360	5	280	10	280	15	280	20	280	25	260
7	4220	7045	70	3	22	150	312B	6	3	27059	20	0	310	5	280	10	280	15	280	20	280	25	290
7	4220	7045	70	3	24	150	312B	6	3	27059	21	0	320	5	320	10	310	15	300	20	300	25	300
7	4220	7045	70	3	25	150	312B	6	3	27059	22	0	320	5	310	10	300	15	300	20	300	25	300
7	4220	7045	70	3	26	150	312B	6	3	27059	23	0	320	5	320	10	320	15	320	20	320	25	310
7	4220	7045	70	3	27	150	312B	6	3	27059	24	0	340	5	340	10	340	15	330	20	330	25	300
7	4220	7045	70	3	28	150	312B	6	3	27059	25	0	370	5	330	10	320	15	320	20	320	25	300
7	4220	7045	70	3	29	150	312B	6	3	27059	26	0	340	5	330	10	330	15	330	20	330	25	310
7	4220	7045	70	3	99	150	312B	6	3	27059	17	0	280	5	280	10	270	15	260	20	260	25	260		
7	4220	7045	70	4	1	150	312B	6	3	27045	1	0	350	5	330	10	320	15	320	20	320	25	320		
7	4220	7045	70	4	4	150	312B	7	3	27045	2	0	370	5	350	10	340	15	340	20	340	25	340	30	340
7	4220	7045	70	4	5	150	312B	7	3	27045	3	0	390	5	370	10	350	15	350	20	350	25	350	30	350
7	4220	7045	70	4	6	150	312B	6	3	27045	4	0	380	5	380	10	370	15	370	20	350	25	350		
7	4220	7045	70	4	7	150	312B	7	3	27045	5	0	390	5	380	10	370	15	350	20	340	25	330	30	330
7	4220	7045	70	4	8	150	312B	7	3	27045	6	0	400	5	400	10	390	15	380	20	380	25	350	30	350
7	4220	7045	70	4	9	150	312B	6	3	27045	7	0	470	5	420	10	400	15	390	20	370	25	350		
7	4220	7045	70	4	10	150	312B	7	3	27045	8	0	450	5	420	10	420	15	390	20	380	25	360	30	340
7	4220	7045	70	4	11	150	312B	6	3	27045	9	0	400	5	400	10	400	15	400	20	380	25	340		
7	4220	7045	70	4	12	150	312B	5	3	27045	10	0	450	5	430	10	420	15	420	20	410				
7	4220	7045	70	4	29	140	312B	7	3	27045	27	0	850	5	740	10	680	15	500	20	400	25	390	30	380
7	4220	7045	70	4	30	140	312B	7	3	27045	28	0	910	5	750	10	650	15	560	20	400	25	380	30	380
7	4220	7045	70	5	1	180	312B	7	3	27061	1	0	1400	5	1170	10	1000	15	800	20	660	25	550	30	490
7	4220	7045	70	5	2	180	312B	7	3	27061	2	0	1450	5	1230	10	1110	15	910	20	770	25	630	30	570
7	4220	7045	70	5	3	180	312B	6	3	27061	3	0	1000	5	990	10	900	15	680	20	550	25	480		
7	4220	7045	70	5	4	175	312B	7	3	27061	4	0	1100	5	970	10	820	15	670	20	590	25	520	30	440
7	4220	7045	70	5	5	175	312B	7	3	27061	5	0	1250	5	1020	10	920	15	770	20	590	25	500	30	470
