1957	8	14	30.44	
1957	8	15	31.81	
1957	8	16	31.5	31.54
1957	8	17	31.26	
1957	8	18	30.14	
1957	8	19	30.53	
1957	8	20	31.28	
1957	8	21	31.03	
1957	8	22	31.72	
1957	8	23	31.68	
1957	8	24	31.82	
1957	8	25	31.53	
1957	8	26	31.84	
1957	8	27	31.88	
1957	8	28	32.24	
1957	8	29	32.13	
1957	8	30	30.96	32.19
1957	8	31	31.21	
1957	9	1	31.86	
1957	9	2	30.90	
1957	9	3	31.00	
1957	9	4	30.89	
1957	9	5	31.23	
1957	9	6	31.34	32.97
1957	9	7	31.34	
1957	9	8	31.95	
1957	9	9	31.99	
1957	9	10	32.16	
1957	9	11	32.15	
1957	9	12	32.10	
1957	9	13	30.89	32.53
1957	9	14	31.57	
1957	9	15	31.79	
1957	9	16	31.12	
1957	9	17	30.90	
1957	9	18	31.64	
1957	9	19	31.63	
1957	9	20	31.23	32.09
1957	9	21	30.67	
1957	9	22	30.78	
1957	9	23	31.15	
1957	9	24	31.51	
1957	9	25	31.36	
1957	9	26	30.86	
1957	9	27	31.63	31.67
1957	9	28	32.00	
1957	9	29	30.90	
1957	9	30	31.93	
1957	10	1	32.28	
1957	10	2	31.86	
1957	10	3	32.13	
1957	10	4	32.36	32.82
1957	10	5		
1957	10	6	32.31	
1957	10	7	32.2	
1957	10	8	32.25	
1957	10	9	32.10	
1957	10	10	31.31	
1957	10	11	32.43	32.78
1957	10	12	32.55	
1957	10	13	31.88	
1957	10	14	32.21	
1957	10	15	31.48	
1957	10	16	31.00	
1957	10	17	30.80	
1957	10	18	30.38	32.86
1957	10	19	31.48	
1957	10	20	31.95	
1957	10	21	32.27	
1957	10	22	31.61	
1957	10	23	31.26	
1957	10	24	31.99	
1957	10	25	32.57	33.20
1957	10	26	32.87	
1957	10	27	32.69	
1957	10	28	32.56	
1957	10	29	32.12	
1957	10	30	32.38	
1957	10	31	32.33	
1957	11	1	32.51	
1957	11	2	32.85	
1957	11	3	32.66	
1957	11	4	32.75	
1957	11	5	32.78	
1957	11	6	32.74	
1957	11	7	32.18	
1957	11	8	31.32	
1957	11	9	32.71	
1957	11	10	33.15	
1957	11	11	33.08	
1957	11	12	32.82	
1957	11	13	32.1	
1957	11	14	32.22	
1957	11	15	32.08	33.17
1957	11	16	32.51	
1957	11	17	31.93	
1957	11	18	32.30	
1957	11	19	32.71	
1957	11	20	32.20	
1957	11	21	31.75	
1957	11	22	32.26	33.37
1957	11	23	32.17	
1957	11	24	32.73	
1957	11	25	32.98	
1957	11	26	33.40	
1957	11	27	33.53	
1957	11	28	31.21	
1957	11	29	31.33	33.23
1957	11	30	32.48	
1957	12	1	32.89	
1957	12	2	33.25	
1957	12	3	32.87	
1957	12	4	33.40	
1957	12	5	33.83	
1957	12	6	33.59	33.61
1957	12	7	32.63	
1958	1	19	32.95	
1958	1	20	32.94	
1958	1	21	30.63	
1958	1	22	30.63	
1958	1	23	31.77	
1958	1	24	31.75	33.06
1958	1	25	32.03	
1958	1	26	32.53	
1958	1	27	31.89	
1958	1	28	32.49	
1958	1	29	26.43	
1958	1	30	25.99	
1958	1	31	27.74	32.74
1958	2	1	29.65	
1958	2	2	31.39	
1958	2	3	31.26	
1958	2	4	30.47	
1958	2	5	30.70	
1958	2	6	28.87	
1958	2	7	31.32	
1958	2	8	31.93	
1958	2	9	31.81	
1958	2	10	32.28	
1958	2	11	31.08	
1958	2	12	30.90	
1958	2	13	32.07	
1958	2	14	31.90	33.22
1958	2	15	31.56	
1958	2	16	33.02	
1958	2	17	31.60	
1958	2	18	31.60	
1958	2	19	32.31	
1958	2	20	33.06	
1958	2	21	33.00	33.22
1958	2	22	31.36	
1958	2	23	32.64	
1958	2	24	31.00	
1958	2	25	31.75	
1958	2	26	32.45	
1958	2	27	32.82	
1958	2	28	32.20	32.30
1958	3	1	32.00	
1958	3	2	32.29	
1958	3	3	29.43	
1958	3	4	32.00	
1958	3	5	32.08	
1958	3	6	31.93	
1958	3	7	30.94	32.52
1958	3	8	31.14	
1958	3	9	30.74	
1958	3	10	30.14	
1958	3	11	30.69	
1958	3	12	31.50	
1958	3	13	28.16	
1958	3	14	32.23	32.46
1958	3	15	32.33	
1958	3	16	30.32	
1958	3	17	29.24	
1958	3	18	29.16	
1958	3	19	31.03	
1958	3	20	32.11	
1958	3	21	32.08	32.26
1958	3	22	30.80	
1958	3	23	30.35	
1958	3	24	28.41	
1958	3	25	25.51	
1958	3	26	31.18	
1958	3	27	31.25	
1958	3	28	31.75	31.69
1958	3	29	28.88	
1958	3	30	31.18	
1958	3	31	27.48	
1958	4	1	30.44	
1958	4	2	30.95	
1958	4	3	31.64	
1958	4	4	31.07	31.93
1958	4	5	29.35	
1958	4	6	28.85	
1958	4	7	28.48	
1958	4	8	28.04	
1958	4	9	27.32	
1958	4	10	21.67	
1958	4	11	25.10	31.97
1958	4	12	25.08	
1958	4	13	25.44	
1958	4	14	23.06	
1958	4	15	25.17	
1958	4	16	22.38	
1958	4	17	22.94	
1958	4	18	26.44	32.10
1958	4	19	25.62	
1958	4	20	25.26	
1958	4	21	25.48	
1958	4	22	28.96	
1958	4	23	24.90	
1958	4	24	27.88	
1958	4	25	26.20	32.05
1958	4	26	26.46	
1958	4	27	27.63	
1958	4	28	29.33	
1958	4	29	29.51	
1958	6	7	30.53	
1958	6	8	29.03	
1958	6	9	27.07	
1958	6	10	30.00	
1958	6	11	30.12	
1958	6	12	30.52	
1958	6	13	30.07	31.81
1958	6	14	30.08	
1958	6	15	30.43	
1958	6	16	28.96	
1958	6	17	28.31	
1958	6	18	28.60	
1958	6	19	29.49	
1958	6	20	29.95	32.32
1958	6	21	30.25	
1958	6	22	29.58	
1958	6	23	29.86	
1958	6	24	29.85	
1958	6	25	29.09	
1958	6	26	29.09	
1958	6	27	29.48	31.75
1958	6	28	29.24	
